Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1398305,-,None,None,1.93,125.5,8,0,8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.1.1
Year,Month,Day,Hour,Minute,Temperature,Alpha,Aerosol Optical Depth,Asymmetry,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed
2015,1,1,0,30,28.1,0.72,0.0574,0.63,0,0,0,6,25.200000000000003,0,0,0,0,0.249,84.38,155.73,0,1020,4.5,17,4
2015,1,1,1,30,27.900000000000002,0.71,0.0557,0.63,0,0,0,6,25.3,0,0,0,0,0.249,85.78,146.15,0,1020,4.5,16,4.1000000000000005
2015,1,1,2,30,27.8,0.71,0.055600000000000004,0.63,0,0,0,6,25.400000000000002,0,0,0,0,0.249,86.76,133.93,0,1020,4.6000000000000005,17,4.1000000000000005
2015,1,1,3,30,27.700000000000003,0.6900000000000001,0.0563,0.63,0,0,0,6,25.5,0,0,0,0,0.249,87.79,120.7,0,1020,4.6000000000000005,20,4.2
2015,1,1,4,30,27.700000000000003,0.67,0.057100000000000005,0.63,0,0,0,6,25.6,0,0,0,0,0.249,88.17,107.07000000000001,0,1020,4.6000000000000005,24,4.3
2015,1,1,5,30,27.6,0.65,0.0596,0.63,0,0,0,6,25.6,0,0,0,0,0.249,88.81,93.29,0,1021,4.7,30,4.1000000000000005
2015,1,1,6,30,27.700000000000003,0.63,0.0623,0.63,47,477,135,6,25.6,7,0,0,7,0.249,88.2,79.45,0,1022,4.800000000000001,36,4
2015,1,1,7,30,27.700000000000003,0.6,0.0661,0.63,75,722,369,6,25.5,17,0,0,17,0.249,87.99,65.91,0,1022,4.9,40,4
2015,1,1,8,30,27.700000000000003,1.04,0.0608,0.65,84,839,591,0,25.1,84,839,0,591,0.23900000000000002,85.77,52.78,0,1018,6.2,354,2.2
2015,1,1,9,30,27.700000000000003,1.06,0.0592,0.65,92,898,774,0,25.1,92,898,0,774,0.23700000000000002,85.71000000000001,40.53,0,1018,6.2,347,2.3000000000000003
2015,1,1,10,30,27.8,1.09,0.0563,0.65,95,930,897,0,25.1,95,930,0,897,0.23600000000000002,85.43,30.39,0,1017,6.1000000000000005,338,2.7
2015,1,1,11,30,27.900000000000002,1.11,0.054,0.65,95,943,949,0,25.200000000000003,95,943,0,949,0.23500000000000001,85.27,25.1,0,1016,6.1000000000000005,331,3.1
2015,1,1,12,30,28,1.12,0.0524,0.65,94,941,927,3,25.200000000000003,336,596,0,864,0.234,84.93,27.63,0,1015,6,330,3.4000000000000004
2015,1,1,13,30,28,1.12,0.0522,0.65,90,919,830,3,25.200000000000003,308,528,0,733,0.234,84.96000000000001,36.37,0,1015,6,329,3.6
2015,1,1,14,30,28.1,0.8,0.11610000000000001,0.65,113,809,654,0,25.3,113,809,0,654,0.234,84.62,48.03,0,1015,5.9,329,3.8000000000000003
2015,1,1,15,30,28.200000000000003,0.78,0.1187,0.65,99,709,444,0,25.3,99,709,0,444,0.234,84.44,60.92,0,1015,5.9,328,4
2015,1,1,16,30,28.200000000000003,0.76,0.1199,0.65,73,510,210,0,25.400000000000002,73,510,0,210,0.234,84.86,74.36,0,1016,6,329,4.1000000000000005
2015,1,1,17,30,28.3,0.75,0.1213,0.65,16,58,18,1,25.5,16,58,0,18,0.234,84.84,87.87,0,1017,6,329,4.2
2015,1,1,18,30,28.3,0.73,0.12290000000000001,0.65,0,0,0,2,25.6,0,0,0,0,0.23500000000000001,85.42,101.94,0,1017,6,330,4.3
2015,1,1,19,30,28.3,0.73,0.1254,0.65,0,0,0,0,25.700000000000003,0,0,0,0,0.23500000000000001,85.99,115.65,0,1018,5.9,332,4.3
2015,1,1,20,30,28.3,0.71,0.1262,0.65,0,0,0,0,25.8,0,0,0,0,0.23700000000000002,86.17,129.08,0,1018,5.9,333,4.1000000000000005
2015,1,1,21,30,28.3,0.7000000000000001,0.12510000000000002,0.65,0,0,0,0,25.700000000000003,0,0,0,0,0.23800000000000002,86.02,141.81,0,1018,5.9,333,3.9000000000000004
2015,1,1,22,30,28.3,0.6900000000000001,0.12250000000000001,0.65,0,0,0,0,25.700000000000003,0,0,0,0,0.23800000000000002,85.68,152.73,0,1017,5.800000000000001,332,3.8000000000000003
2015,1,1,23,30,28.200000000000003,0.7000000000000001,0.1197,0.65,0,0,0,3,25.6,0,0,0,0,0.23800000000000002,86.03,158.76,0,1017,5.800000000000001,331,3.9000000000000004
2015,1,2,0,30,28.200000000000003,0.71,0.11850000000000001,0.65,0,0,0,7,25.6,0,0,0,0,0.23700000000000002,85.93,155.89000000000001,0,1016,5.800000000000001,331,4
2015,1,2,1,30,28.200000000000003,0.72,0.1188,0.65,0,0,0,1,25.6,0,0,0,0,0.23700000000000002,85.92,146.32,0,1016,5.800000000000001,333,4.1000000000000005
2015,1,2,2,30,28.200000000000003,0.73,0.1163,0.65,0,0,0,0,25.6,0,0,0,0,0.23700000000000002,85.9,134.09,0,1016,5.800000000000001,337,4.2
2015,1,2,3,30,28.200000000000003,0.74,0.1116,0.65,0,0,0,0,25.6,0,0,0,0,0.23700000000000002,86.04,120.86,0,1016,5.800000000000001,342,4.2
2015,1,2,4,30,28.200000000000003,0.75,0.10540000000000001,0.65,0,0,0,0,25.700000000000003,0,0,0,0,0.23700000000000002,86.25,107.22,0,1016,5.800000000000001,349,4.2
2015,1,2,5,30,28.200000000000003,0.75,0.1,0.65,0,0,0,3,25.8,0,0,0,0,0.23700000000000002,86.60000000000001,93.43,0,1017,5.800000000000001,177,4.1000000000000005
2015,1,2,6,30,28.200000000000003,0.76,0.09630000000000001,0.65,53,415,128,0,25.8,53,415,0,128,0.23600000000000002,86.87,79.57000000000001,0,1018,5.7,6,4
2015,1,2,7,30,28.200000000000003,0.75,0.092,0.65,82,685,360,3,25.8,164,277,0,276,0.23600000000000002,87.01,66.02,0,1018,5.7,10,4
2015,1,2,8,30,28.200000000000003,0.73,0.09050000000000001,0.65,98,806,585,3,25.8,253,371,0,478,0.23700000000000002,87,52.85,0,1018,5.6000000000000005,17,4
2015,1,2,9,30,28.200000000000003,0.72,0.0906,0.65,109,869,768,3,25.8,317,445,0,654,0.23700000000000002,87,40.58,0,1018,5.5,18,3.9000000000000004
2015,1,2,10,30,28.200000000000003,0.71,0.08950000000000001,0.65,114,902,892,8,25.8,348,512,0,790,0.23600000000000002,86.96000000000001,30.39,0,1017,5.5,17,3.9000000000000004
2015,1,2,11,30,28.200000000000003,0.67,0.1019,0.65,123,904,942,2,25.8,381,507,0,840,0.23600000000000002,87.04,25.03,0,1017,5.5,15,4
2015,1,2,12,30,28.200000000000003,0.68,0.1004,0.65,121,900,919,0,25.8,121,900,0,919,0.23500000000000001,87.07000000000001,27.5,0,1016,5.5,14,4.3
2015,1,2,13,30,28.200000000000003,0.68,0.09870000000000001,0.65,116,877,823,3,25.900000000000002,403,110,0,492,0.234,87.2,36.230000000000004,0,1016,5.5,13,4.5
2015,1,2,14,30,28.3,0.65,0.1048,0.65,110,820,660,3,25.900000000000002,299,341,0,528,0.234,86.84,47.89,0,1016,5.5,14,4.7
2015,1,2,15,30,28.400000000000002,0.62,0.10650000000000001,0.65,97,722,449,2,25.900000000000002,197,339,0,362,0.233,86.22,60.800000000000004,0,1016,5.5,16,4.800000000000001
2015,1,2,16,30,28.5,0.5700000000000001,0.1129,0.65,73,517,214,0,25.8,73,517,0,214,0.233,85.45,74.24,0,1017,5.4,17,4.7
2015,1,2,17,30,28.6,0.53,0.124,0.65,17,50,19,2,25.700000000000003,13,0,3,13,0.233,84.51,87.76,0,1018,5.4,15,4.4
2015,1,2,18,30,28.6,0.49,0.1325,0.65,0,0,0,2,25.6,0,0,0,0,0.233,84,101.83,0,1018,5.5,10,4.2
2015,1,2,19,30,28.6,0.46,0.139,0.65,0,0,0,2,25.6,0,0,0,0,0.234,83.94,115.56,0,1019,5.6000000000000005,3,4.1000000000000005
2015,1,2,20,30,28.6,0.43,0.14450000000000002,0.65,0,0,0,3,25.700000000000003,0,0,0,0,0.23500000000000001,84.18,129.01,0,1019,5.800000000000001,177,4.1000000000000005
2015,1,2,21,30,28.5,0.42,0.1467,0.65,0,0,0,7,25.8,0,0,0,0,0.23600000000000002,85.14,141.76,0,1018,5.9,351,4.4
2015,1,2,22,30,28.400000000000002,0.41000000000000003,0.14450000000000002,0.65,0,0,0,7,25.900000000000002,0,0,0,0,0.23700000000000002,86.54,152.72,0,1018,6,348,4.800000000000001
2015,1,2,23,30,28.200000000000003,0.43,0.1368,0.65,0,0,0,7,26.1,0,0,0,0,0.23800000000000002,88.47,158.83,0,1017,6.1000000000000005,350,5.2
2015,1,3,0,30,27.900000000000002,0.47000000000000003,0.12100000000000001,0.65,0,0,0,8,26.200000000000003,0,0,0,0,0.23900000000000002,90.66,156.02,0,1017,6.1000000000000005,353,5.6000000000000005
2015,1,3,1,30,27.8,0.53,0.0999,0.65,0,0,0,7,26.1,0,0,0,0,0.23900000000000002,90.69,146.46,0,1017,6.1000000000000005,178,6
2015,1,3,2,30,27.8,0.6,0.0816,0.65,0,0,0,7,25.700000000000003,0,0,0,0,0.23900000000000002,88.59,134.22,0,1017,6.1000000000000005,3,6.4
2015,1,3,3,30,27.900000000000002,0.66,0.0678,0.65,0,0,0,3,25.3,0,0,0,0,0.23900000000000002,85.84,120.98,0,1018,6,7,6.5
2015,1,3,4,30,28.200000000000003,0.72,0.058300000000000005,0.65,0,0,0,2,24.900000000000002,0,0,0,0,0.23900000000000002,82.54,107.33,0,1018,5.9,8,6.300000000000001
2015,1,3,5,30,28.5,0.81,0.052000000000000005,0.65,0,0,0,8,24.6,0,0,0,0,0.23800000000000002,79.41,93.53,0,1019,5.7,184,5.6000000000000005
2015,1,3,6,30,28.700000000000003,0.86,0.047900000000000005,0.65,43,502,133,8,24.400000000000002,60,291,3,112,0.23800000000000002,77.73,79.67,0,1019,5.5,354,5
2015,1,3,7,30,28.700000000000003,0.86,0.0454,0.65,66,750,369,8,24.5,147,384,0,303,0.23800000000000002,78,66.1,0,1019,5.5,348,4.800000000000001
2015,1,3,8,30,28.8,0.8300000000000001,0.0459,0.65,78,858,595,2,24.700000000000003,253,370,0,476,0.23700000000000002,78.41,52.92,0,1019,5.300000000000001,340,4.800000000000001
2015,1,3,9,30,28.8,0.8,0.047,0.65,87,913,780,2,24.8,289,507,0,674,0.23600000000000002,78.99,40.62,0,1019,5.2,338,4.9
2015,1,3,10,30,28.8,0.77,0.048600000000000004,0.65,92,942,905,0,24.8,92,942,0,905,0.23500000000000001,79.23,30.39,0,1018,5.1000000000000005,335,4.9
2015,1,3,11,30,28.8,0.68,0.0731,0.65,108,931,952,0,24.8,108,931,0,952,0.234,79.16,24.96,0,1018,5.1000000000000005,333,4.9
2015,1,3,12,30,28.8,0.6900000000000001,0.0698,0.65,105,928,930,0,24.700000000000003,105,928,0,930,0.234,78.75,27.37,0,1017,5.2,332,4.9
2015,1,3,13,30,28.8,0.7000000000000001,0.0661,0.65,99,909,834,2,24.700000000000003,323,489,0,718,0.233,78.41,36.09,0,1017,5.2,333,5.1000000000000005
2015,1,3,14,30,28.8,0.7000000000000001,0.058100000000000006,0.65,88,871,674,0,24.6,88,871,0,674,0.233,78.18,47.76,0,1016,5.300000000000001,336,5.2
2015,1,3,15,30,28.900000000000002,0.66,0.057800000000000004,0.65,77,786,462,3,24.700000000000003,199,331,0,362,0.233,77.95,60.67,0,1017,5.300000000000001,340,5.300000000000001
2015,1,3,16,30,28.900000000000002,0.61,0.057300000000000004,0.65,58,610,225,4,24.8,87,0,0,87,0.233,78.38,74.12,0,1017,5.5,345,5.2
2015,1,3,17,30,28.900000000000002,0.56,0.0597,0.65,17,130,22,4,24.900000000000002,7,0,3,7,0.234,78.92,87.66,0,1018,5.6000000000000005,348,5.300000000000001
2015,1,3,18,30,28.900000000000002,0.53,0.0613,0.65,0,0,0,3,24.900000000000002,0,0,0,0,0.234,79.09,101.73,0,1018,5.7,350,5.4
2015,1,3,19,30,28.900000000000002,0.54,0.061500000000000006,0.65,0,0,0,4,24.900000000000002,0,0,0,0,0.234,79.12,115.47,0,1019,5.800000000000001,350,5.5
2015,1,3,20,30,28.8,0.56,0.061900000000000004,0.65,0,0,0,3,24.8,0,0,0,0,0.23500000000000001,79.08,128.93,0,1019,5.9,347,5.300000000000001
2015,1,3,21,30,28.6,0.59,0.0646,0.65,0,0,0,7,24.700000000000003,0,0,0,0,0.234,79.31,141.71,0,1018,6,342,5
2015,1,3,22,30,28.5,0.6,0.0704,0.65,0,0,0,8,24.6,0,0,0,0,0.234,79.57000000000001,152.72,0,1018,6.1000000000000005,338,5
2015,1,3,23,30,28.3,0.59,0.08020000000000001,0.65,0,0,0,8,24.700000000000003,0,0,0,0,0.234,80.86,158.91,0,1017,6.1000000000000005,336,5
2015,1,4,0,30,28.200000000000003,0.5700000000000001,0.0921,0.65,0,0,0,8,24.900000000000002,0,0,0,0,0.23500000000000001,82.23,156.15,0,1017,6.1000000000000005,336,5
2015,1,4,1,30,28.1,0.53,0.1048,0.65,0,0,0,8,25.1,0,0,0,0,0.23500000000000001,83.64,146.6,0,1016,6.1000000000000005,336,5
2015,1,4,2,30,28,0.48,0.1187,0.65,0,0,0,8,25.200000000000003,0,0,0,0,0.23500000000000001,85,134.35,0,1016,5.9,337,4.9
2015,1,4,3,30,28,0.43,0.1308,0.65,0,0,0,7,25.400000000000002,0,0,0,0,0.23500000000000001,85.69,121.10000000000001,0,1016,5.800000000000001,339,4.9
2015,1,4,4,30,28.1,0.38,0.1406,0.65,0,0,0,7,25.5,0,0,0,0,0.23500000000000001,85.65,107.45,0,1017,5.6000000000000005,341,4.800000000000001
2015,1,4,5,30,28.1,0.35000000000000003,0.1487,0.65,0,0,0,8,25.400000000000002,0,0,0,0,0.234,85.41,93.64,0,1017,5.4,343,4.6000000000000005
2015,1,4,6,30,28.1,0.33,0.15380000000000002,0.65,64,301,118,8,25.3,64,193,3,98,0.232,84.85000000000001,79.76,0,1018,5.4,343,4.4
2015,1,4,7,30,28.200000000000003,0.31,0.1549,0.65,108,588,345,4,25.1,116,0,0,116,0.232,83.5,66.18,0,1018,5.5,342,4.3
2015,1,4,8,30,28.200000000000003,0.32,0.152,0.65,129,729,568,4,25,270,72,0,313,0.23,82.74,52.980000000000004,0,1018,5.6000000000000005,337,4.1000000000000005
2015,1,4,9,30,28.200000000000003,0.33,0.1458,0.65,140,808,753,8,24.8,295,491,0,668,0.23,82.07000000000001,40.65,0,1018,5.7,332,3.9000000000000004
2015,1,4,10,30,28.3,0.34,0.1403,0.65,144,851,878,0,24.700000000000003,144,851,0,878,0.229,80.9,30.37,0,1017,5.7,328,3.9000000000000004
2015,1,4,11,30,28.3,0.35000000000000003,0.11180000000000001,0.65,132,890,939,3,24.700000000000003,366,559,0,873,0.229,80.66,24.87,0,1017,5.6000000000000005,327,4
2015,1,4,12,30,28.3,0.35000000000000003,0.10930000000000001,0.65,129,887,918,3,24.700000000000003,337,598,0,868,0.229,80.69,27.240000000000002,0,1016,5.5,328,4.1000000000000005
2015,1,4,13,30,28.3,0.35000000000000003,0.11040000000000001,0.65,125,861,822,7,24.700000000000003,404,261,0,615,0.229,80.96000000000001,35.95,0,1016,5.5,332,4.2
2015,1,4,14,30,28.3,0.38,0.11040000000000001,0.65,116,811,662,8,24.8,265,463,0,577,0.229,81.28,47.62,0,1016,5.4,336,4.1000000000000005
2015,1,4,15,30,28.3,0.42,0.10990000000000001,0.65,100,716,452,3,24.8,207,293,0,351,0.229,81.57000000000001,60.54,0,1016,5.4,340,4.1000000000000005
2015,1,4,16,30,28.400000000000002,0.45,0.11040000000000001,0.65,74,521,217,7,24.900000000000002,108,186,0,159,0.229,81.58,74.01,0,1017,5.4,341,4.1000000000000005
2015,1,4,17,30,28.400000000000002,0.49,0.11080000000000001,0.65,18,66,21,0,25,18,66,0,21,0.23,81.72,87.55,0,1017,5.5,339,4.1000000000000005
2015,1,4,18,30,28.400000000000002,0.53,0.1111,0.65,0,0,0,8,25,0,0,0,0,0.23,81.89,101.63,0,1018,5.6000000000000005,336,4.1000000000000005
2015,1,4,19,30,28.5,0.56,0.1082,0.65,0,0,0,4,25.1,0,0,0,0,0.231,81.66,115.38,0,1018,5.7,334,4.2
2015,1,4,20,30,28.5,0.59,0.1058,0.65,0,0,0,8,25.1,0,0,0,0,0.231,81.83,128.86,0,1018,5.9,333,4.3
2015,1,4,21,30,28.5,0.61,0.09860000000000001,0.65,0,0,0,8,25.1,0,0,0,0,0.231,81.89,141.66,0,1018,5.9,333,4.4
2015,1,4,22,30,28.400000000000002,0.63,0.0896,0.65,0,0,0,8,25.1,0,0,0,0,0.232,82.26,152.72,0,1018,5.9,332,4.5
2015,1,4,23,30,28.3,0.66,0.08510000000000001,0.65,0,0,0,8,25.1,0,0,0,0,0.233,82.63,158.99,0,1017,5.9,331,4.4
2015,1,5,0,30,28.200000000000003,0.68,0.0809,0.65,0,0,0,8,25.1,0,0,0,0,0.234,83.15,156.29,0,1016,5.9,329,4.4
2015,1,5,1,30,28.1,0.68,0.0782,0.65,0,0,0,8,25.1,0,0,0,0,0.234,83.68,146.74,0,1016,5.9,328,4.5
2015,1,5,2,30,28.1,0.67,0.0787,0.65,0,0,0,3,25.1,0,0,0,0,0.234,83.86,134.49,0,1016,6,328,4.6000000000000005
2015,1,5,3,30,28.1,0.64,0.0801,0.65,0,0,0,4,25.200000000000003,0,0,0,0,0.234,84.10000000000001,121.23,0,1016,6,328,4.6000000000000005
2015,1,5,4,30,28,0.63,0.08070000000000001,0.65,0,0,0,8,25.200000000000003,0,0,0,0,0.233,85,107.56,0,1017,6,326,4.4
2015,1,5,5,30,28.1,0.63,0.0814,0.65,0,0,0,3,25.3,0,0,0,0,0.232,84.86,93.74,0,1017,5.9,325,4.3
2015,1,5,6,30,28.1,0.61,0.0813,0.65,50,425,125,7,25.400000000000002,60,270,3,107,0.232,85.33,79.85000000000001,0,1018,5.800000000000001,324,4
2015,1,5,7,30,28.1,0.5700000000000001,0.07970000000000001,0.65,79,693,358,3,25.400000000000002,160,290,0,277,0.232,85.39,66.26,0,1018,5.800000000000001,325,3.8000000000000003
2015,1,5,8,30,28.1,0.54,0.0786,0.65,94,814,584,2,25.400000000000002,234,440,0,499,0.233,85.35000000000001,53.04,0,1018,5.7,324,3.5
2015,1,5,9,30,28.1,0.54,0.0775,0.65,104,879,770,1,25.400000000000002,104,879,0,770,0.232,85.42,40.68,0,1018,5.5,321,3.5
2015,1,5,10,30,28.1,0.56,0.07680000000000001,0.65,109,913,896,3,25.5,363,467,0,766,0.231,85.61,30.35,0,1017,5.4,317,3.9000000000000004
2015,1,5,11,30,28.1,0.61,0.1102,0.65,128,898,943,2,25.5,383,504,0,840,0.229,85.93,24.78,0,1016,5.4,314,4.2
2015,1,5,12,30,28.1,0.59,0.1097,0.65,127,893,922,8,25.6,448,301,0,715,0.228,86.3,27.1,0,1016,5.4,312,4.4
2015,1,5,13,30,28.1,0.56,0.1073,0.65,121,870,827,8,25.6,374,56,0,419,0.227,86.43,35.800000000000004,0,1015,5.4,313,4.5
2015,1,5,14,30,28.1,0.49,0.0785,0.65,100,847,672,8,25.700000000000003,301,347,0,536,0.226,86.69,47.480000000000004,0,1015,5.5,315,4.800000000000001
2015,1,5,15,30,28.200000000000003,0.49,0.07970000000000001,0.65,87,756,461,2,25.700000000000003,193,374,0,378,0.226,86.52,60.410000000000004,0,1016,5.5,316,5.1000000000000005
2015,1,5,16,30,28.200000000000003,0.47000000000000003,0.0777,0.65,65,575,225,7,25.8,100,294,0,182,0.227,86.73,73.89,0,1016,5.6000000000000005,317,5.300000000000001
2015,1,5,17,30,28.200000000000003,0.47000000000000003,0.0751,0.65,19,111,23,2,25.8,16,0,3,16,0.228,86.8,87.45,0,1017,5.6000000000000005,314,5.4
2015,1,5,18,30,28.200000000000003,0.48,0.0729,0.65,0,0,0,3,25.8,0,0,0,0,0.228,86.65,101.53,0,1017,5.6000000000000005,310,5.300000000000001
2015,1,5,19,30,28.200000000000003,0.49,0.0708,0.65,0,0,0,8,25.700000000000003,0,0,0,0,0.228,86.47,115.3,0,1017,5.7,307,5.1000000000000005
2015,1,5,20,30,28.200000000000003,0.5,0.0698,0.65,0,0,0,8,25.700000000000003,0,0,0,0,0.229,86.34,128.79,0,1018,5.7,303,4.800000000000001
2015,1,5,21,30,28.200000000000003,0.52,0.0684,0.65,0,0,0,7,25.6,0,0,0,0,0.229,86.07000000000001,141.62,0,1017,5.800000000000001,299,4.6000000000000005
2015,1,5,22,30,28.1,0.52,0.0658,0.65,0,0,0,3,25.6,0,0,0,0,0.229,86.44,152.73,0,1017,5.800000000000001,298,4.6000000000000005
2015,1,5,23,30,28.1,0.54,0.06380000000000001,0.65,0,0,0,7,25.6,0,0,0,0,0.23,86.44,159.08,0,1017,5.800000000000001,300,4.7
2015,1,6,0,30,28,0.5700000000000001,0.060500000000000005,0.65,0,0,0,8,25.6,0,0,0,0,0.232,86.82000000000001,156.44,0,1016,5.800000000000001,304,4.7
2015,1,6,1,30,28,0.5700000000000001,0.0579,0.65,0,0,0,4,25.6,0,0,0,0,0.233,86.81,146.89000000000001,0,1016,5.800000000000001,308,4.7
2015,1,6,2,30,27.900000000000002,0.59,0.058300000000000005,0.65,0,0,0,8,25.6,0,0,0,0,0.234,87.31,134.62,0,1016,5.800000000000001,311,4.7
2015,1,6,3,30,27.900000000000002,0.61,0.060200000000000004,0.65,0,0,0,7,25.6,0,0,0,0,0.23500000000000001,87.27,121.35000000000001,0,1016,5.800000000000001,315,4.6000000000000005
2015,1,6,4,30,27.8,0.61,0.059800000000000006,0.65,0,0,0,8,25.6,0,0,0,0,0.23500000000000001,87.63,107.67,0,1017,5.9,317,4.5
2015,1,6,5,30,27.8,0.62,0.0591,0.65,0,0,0,4,25.5,0,0,0,0,0.234,87.34,93.84,0,1017,5.9,318,4.5
2015,1,6,6,30,27.8,0.63,0.0577,0.65,45,467,126,8,25.400000000000002,63,190,3,96,0.233,87.07000000000001,79.94,0,1017,5.9,319,4.4
2015,1,6,7,30,27.8,0.64,0.054900000000000004,0.65,69,729,362,3,25.400000000000002,168,217,0,255,0.232,86.82000000000001,66.34,0,1018,5.9,320,4.4
2015,1,6,8,30,27.8,0.66,0.052700000000000004,0.65,82,844,589,8,25.3,277,95,0,334,0.231,86.48,53.09,0,1017,5.9,321,4.4
2015,1,6,9,30,27.8,0.68,0.0507,0.65,89,904,774,2,25.3,367,278,0,578,0.231,86.24,40.71,0,1017,5.9,321,4.5
2015,1,6,10,30,27.700000000000003,0.7000000000000001,0.0483,0.65,92,936,900,2,25.3,362,469,0,767,0.231,86.58,30.330000000000002,0,1017,5.9,319,4.6000000000000005
2015,1,6,11,30,27.700000000000003,0.72,0.0473,0.65,93,949,955,7,25.200000000000003,451,331,0,752,0.231,86.45,24.68,0,1016,5.9,318,4.800000000000001
2015,1,6,12,30,27.6,0.73,0.0466,0.65,92,946,935,7,25.200000000000003,468,168,0,617,0.232,86.79,26.95,0,1015,5.800000000000001,318,5
2015,1,6,13,30,27.6,0.74,0.0455,0.65,88,927,842,8,25.200000000000003,415,153,0,539,0.231,86.64,35.65,0,1015,5.7,319,5.2
2015,1,6,14,30,27.6,0.79,0.0824,0.65,99,847,674,8,25.1,329,148,0,430,0.231,86.52,47.34,0,1015,5.6000000000000005,321,5.300000000000001
2015,1,6,15,30,27.700000000000003,0.77,0.0857,0.65,88,755,462,7,25.1,147,0,0,147,0.231,85.94,60.28,0,1015,5.6000000000000005,325,5.300000000000001
2015,1,6,16,30,27.700000000000003,0.74,0.0874,0.65,67,570,226,8,25.1,87,0,0,87,0.231,85.91,73.77,0,1016,5.6000000000000005,327,5.1000000000000005
2015,1,6,17,30,27.700000000000003,0.72,0.0893,0.65,19,111,24,8,25.1,11,0,3,11,0.232,85.87,87.35000000000001,0,1017,5.6000000000000005,327,4.800000000000001
2015,1,6,18,30,27.8,0.7000000000000001,0.0893,0.65,0,0,0,3,25.1,0,0,0,0,0.233,85.23,101.44,0,1017,5.6000000000000005,326,4.5
2015,1,6,19,30,27.8,0.6900000000000001,0.0874,0.65,0,0,0,7,25.1,0,0,0,0,0.234,85.23,115.22,0,1018,5.5,323,4.3
2015,1,6,20,30,27.8,0.68,0.0857,0.65,0,0,0,7,25.1,0,0,0,0,0.234,85.31,128.73,0,1018,5.2,317,4.5
2015,1,6,21,30,27.8,0.6900000000000001,0.08220000000000001,0.65,0,0,0,7,25.200000000000003,0,0,0,0,0.234,85.66,141.59,0,1017,4.9,312,4.9
2015,1,6,22,30,27.8,0.6900000000000001,0.0771,0.65,0,0,0,7,25.3,0,0,0,0,0.23500000000000001,86.12,152.74,0,1017,4.6000000000000005,311,5.1000000000000005
2015,1,6,23,30,27.700000000000003,0.66,0.07250000000000001,0.65,0,0,0,2,25.3,0,0,0,0,0.23500000000000001,86.61,159.18,0,1016,4.3,313,4.9
2015,1,7,0,30,27.6,0.63,0.0688,0.65,0,0,0,3,25.200000000000003,0,0,0,0,0.23500000000000001,86.83,156.59,0,1015,4.1000000000000005,317,4.6000000000000005
2015,1,7,1,30,27.5,0.62,0.0645,0.65,0,0,0,7,25.1,0,0,0,0,0.23500000000000001,86.79,147.04,0,1015,3.9000000000000004,320,4.4
2015,1,7,2,30,27.5,0.64,0.0608,0.65,0,0,0,7,25,0,0,0,0,0.23500000000000001,86.16,134.76,0,1015,3.9000000000000004,322,4.2
2015,1,7,3,30,27.6,0.67,0.057300000000000004,0.65,0,0,0,7,24.900000000000002,0,0,0,0,0.23500000000000001,85.33,121.48,0,1015,4,321,4.2
2015,1,7,4,30,27.700000000000003,0.67,0.054400000000000004,0.65,0,0,0,7,24.900000000000002,0,0,0,0,0.234,84.7,107.78,0,1016,4.4,318,4.1000000000000005
2015,1,7,5,30,27.8,0.67,0.0531,0.65,0,0,0,7,24.900000000000002,0,0,0,0,0.234,84.17,93.94,0,1017,4.800000000000001,315,3.9000000000000004
2015,1,7,6,30,27.900000000000002,0.71,0.0511,0.65,43,484,127,7,24.8,63,182,3,94,0.234,83.39,80.03,0,1017,5.2,312,3.7
2015,1,7,7,30,28,0.77,0.0494,0.65,67,741,363,2,24.8,138,2,0,139,0.234,82.86,66.41,0,1018,5.4,310,3.6
2015,1,7,8,30,28,0.84,0.053000000000000005,0.65,81,845,588,8,24.8,238,422,0,491,0.233,82.97,53.15,0,1018,5.800000000000001,309,3.5
2015,1,7,9,30,28,0.91,0.058800000000000005,0.65,92,897,772,8,24.900000000000002,145,0,0,145,0.233,83.3,40.730000000000004,0,1018,6,309,3.8000000000000003
